,Indice,Date,Close,High,Low,Open,Volume,V_t,MA5,MA15,EMA5,EMA15,RSI14,MACD,Signal,STD10,STD20,BollingerBandUpper,BollingerBandLower
75,HangSeng,2001-12-31,11397.2099609375,11451.7900390625,11347.7900390625,11431.58984375,64712600.0,-0.3007445445682827,11311.2359375,11521.874609375,11386.812622235546,11420.27091432532,36.064812642157,79.12016369029152,139.35429435679578,141.16948222448565,213.70975173054936,11933.123507367349,11078.284500445152
76,HangSeng,2002-01-02,11350.849609375,11368.1298828125,11241.6298828125,11368.1298828125,106074600.0,-0.40676930337682876,11349.7859375,11489.7859375,11374.824951282031,11411.59325120653,36.08560853080094,67.5430158123745,124.99203864791153,141.1598651551998,210.28895460235353,11929.861893579708,11088.706075170294
77,HangSeng,2002-01-03,11423.51953125,11447.0,11348.7998046875,11348.7998046875,274626200.0,0.6402157052189272,11392.5337890625,11465.692578125,11391.056477938022,11413.084036211963,41.252362029281876,63.49991063523339,112.69361304537591,139.68344172628392,194.46976270751318,11911.641966821277,11133.762915991225
78,HangSeng,2002-01-04,11702.150390625,11727.8095703125,11547.009765625,11547.009765625,362553600.0,2.4390982009772193,11461.0638671875,11466.299283854167,11494.754448833683,11449.217330513593,45.64892166493175,81.83555307467759,106.52200105123626,168.45853087914494,197.06661721832978,11930.579181702285,11142.312712828965
79,HangSeng,2002-01-07,11892.6396484375,11905.5498046875,11687.4296875,11687.4296875,442387000.0,1.6278141320513841,11553.273828125,11469.337955729166,11627.382848701622,11504.645120254081,61.80289963278429,110.46421027495853,107.31044289598071,222.8706905491039,210.54906107431609,11968.254030351758,11126.057786054493
80,HangSeng,2002-01-08,11713.7099609375,11806.25,11678.0595703125,11781.1904296875,279504600.0,-1.5045414036698612,11616.573828125,11481.615950520832,11656.158552780249,11530.778225339509,57.4863231146449,117.36162520082144,109.32067935694886,233.78016882890313,209.07069630750797,11963.690806677516,11127.408021447483
81,HangSeng,2002-01-09,11440.7197265625,11783.7001953125,11369.6298828125,11711.76953125,428711600.0,-2.330518984039719,11634.5478515625,11479.9232421875,11584.345610707667,11519.520912992382,49.34952944683388,99.6511295920136,107.38676940396181,208.40979375133912,198.90104253586847,11923.778501087361,11128.174330943888
82,HangSeng,2002-01-10,11256.0703125,11361.08984375,11168.8896484375,11361.08984375,354783400.0,-1.6139667649911051,11601.0580078125,11465.942578125,11474.920511305112,11486.589587930834,44.47662518995363,69.9098919722419,99.89139391761783,201.85167675678608,197.81495070642103,11895.163836959717,11103.904034134033
83,HangSeng,2002-01-11,11166.4599609375,11351.75,11085.4697265625,11278.8603515625,316216600.0,-0.7961068923226842,11493.919921875,11444.5779296875,11372.100327849243,11446.573384556666,40.51065799643703,38.66325448769385,87.64576603163304,224.41086250542313,205.59405294395276,11884.39254924728,11062.016337471468
84,HangSeng,2002-01-14,11209.4296875,11213.8603515625,11029.2197265625,11081.3798828125,210140000.0,0.3848106446699908,11357.2779296875,11420.857877604167,11317.876781066163,11416.930422424583,40.709892083914866,17.169448269882196,73.55050247928288,239.92057759088328,193.6614313719014,11828.645811962551,11054.000086474947
85,HangSeng,2002-01-15,11013.58984375,11071.490234375,10965.240234375,11071.490234375,230468200.0,-1.7470990871943055,11217.25390625,11381.687890625,11216.447801960776,11366.51285009026,46.11743666545275,-15.488643262815458,55.74267333086322,277.8999450952093,214.53172681454149,11844.58889308221,10986.461985824042
86,HangSeng,2002-01-16,10964.08984375,11080.5498046875,10910.75,11035.490234375,194573800.0,-0.44944473783986333,11121.9279296875,11368.75390625,11132.328482557185,11316.209974297726,43.391258252816876,-44.847676306806534,35.624603403329274,312.83332689867825,236.54168527834358,11863.507784619187,10917.341043505812
87,HangSeng,2002-01-17,11013.83984375,11020.2099609375,10808.0,10888.1103515625,221629000.0,0.4537540343885419,11073.4818359375,11355.6912109375,11092.832269621456,11278.41370797926,40.17374097204332,-63.370022124101524,15.825678297843115,332.4545046101238,250.15914240718436,11868.145677392493,10867.509107763757
88,HangSeng,2002-01-18,10972.9599609375,11065.5302734375,10934.009765625,11023.7900390625,373829400.0,-0.3711683063531927,11034.7818359375,11329.921875,11052.87483339347,11240.23198959904,36.72676646432421,-80.42073930361585,-3.4236052224486775,323.375616068362,263.33279144876064,11868.794489147522,10815.463323352478
