,Indice,Close,High,Low,Open,Volume,VariationN,VariationN-1,Trend,Amplitude,Date
663,SP500,163.5800018310547,163.91000366210938,162.99000549316406,163.91000366210938,77580000,-0.46460111158384,-0.20133111078135535,0,0.9199981689453125,1984-11-30
664,SP500,162.82000732421875,163.5800018310547,162.2899932861328,163.5800018310547,95300000,0.3439365762210267,-0.46460111158384,0,1.290008544921875,1984-12-03
665,SP500,163.3800048828125,163.91000366210938,162.82000732421875,162.82000732421875,81250000,-0.7834488560671704,0.3439365762210267,1,1.089996337890625,1984-12-04
666,SP500,162.10000610351562,163.39999389648438,161.92999267578125,163.3800048828125,88700000,0.4071489071375112,-0.7834488560671704,0,1.470001220703125,1984-12-05
667,SP500,162.75999450683594,163.11000061035156,161.75999450683594,162.10000610351562,96560000,-0.30720079680206513,0.4071489071375112,1,1.350006103515625,1984-12-06
668,SP500,162.25999450683594,163.30999755859375,162.25999450683594,162.75999450683594,81000000,0.35129258197696966,-0.30720079680206513,0,1.0500030517578125,1984-12-07
669,SP500,162.8300018310547,163.32000732421875,161.5399932861328,162.25999450683594,81140000,0.14739635845062438,0.35129258197696966,1,1.7800140380859375,1984-12-10
670,SP500,163.07000732421875,163.17999267578125,162.55999755859375,162.8300018310547,80240000,-0.26982426052843955,0.14739635845062438,1,0.6199951171875,1984-12-11
671,SP500,162.6300048828125,163.17999267578125,162.5500030517578,163.07000732421875,78710000,-0.5042165034734092,-0.26982426052843955,0,0.6299896240234375,1984-12-12
672,SP500,161.80999755859375,162.9199981689453,161.5399932861328,162.6300048828125,80850000,0.5438507484643029,-0.5042165034734092,0,1.3800048828125,1984-12-13
673,SP500,162.69000244140625,163.52999877929688,161.6300048828125,161.80999755859375,95060000,0.565491520769168,0.5438507484643029,1,1.899993896484375,1984-12-14
674,SP500,163.61000061035156,163.6300048828125,162.44000244140625,162.69000244140625,89490000,2.7504431166876175,0.565491520769168,1,1.19000244140625,1984-12-17
675,SP500,168.11000061035156,168.11000061035156,163.61000061035156,163.61000061035156,169000000,-0.5651043630914621,2.7504431166876175,1,4.5,1984-12-18
676,SP500,167.16000366210938,169.02999877929688,166.83999633789062,168.11000061035156,139600000,-0.4666180678444709,-0.5651043630914621,0,2.19000244140625,1984-12-19
677,SP500,166.3800048828125,167.5800018310547,166.2899932861328,167.16000366210938,93220000,-0.5229056079120498,-0.4666180678444709,0,1.290008544921875,1984-12-20
678,SP500,165.50999450683594,166.3800048828125,164.6199951171875,166.33999633789062,101200000,0.7552414002094388,-0.5229056079120498,0,1.760009765625,1984-12-21
679,SP500,166.75999450683594,166.92999267578125,165.5,165.50999450683594,55550000,-0.17389859419846276,0.7552414002094388,1,1.42999267578125,1984-12-24
680,SP500,166.47000122070312,166.75999450683594,166.2899932861328,166.75999450683594,46700000,-0.4325110923430353,-0.17389859419846276,0,0.470001220703125,1984-12-26
681,SP500,165.75,166.5,165.6199951171875,166.47000122070312,70100000,0.30768899356616863,-0.4325110923430353,0,0.8800048828125,1984-12-27
682,SP500,166.25999450683594,166.32000732421875,165.6699981689453,165.75,77070000,0.5894448566746702,0.30768899356616863,1,0.6500091552734375,1984-12-28
683,SP500,167.24000549316406,167.33999633789062,166.05999755859375,166.25999450683594,80260000,-1.1181597192981396,0.5894448566746702,1,1.279998779296875,1984-12-31
684,SP500,165.3699951171875,167.1999969482422,165.19000244140625,167.1999969482422,67820000,-0.48375631407732156,-1.1181597192981396,0,2.0099945068359375,1985-01-02
685,SP500,164.57000732421875,166.11000061035156,164.3800048828125,165.3699951171875,88880000,-0.5408121825528522,-0.48375631407732156,0,1.7299957275390625,1985-01-03
686,SP500,163.67999267578125,164.5500030517578,163.36000061035156,164.5500030517578,77480000,0.34213883335887374,-0.5408121825528522,0,1.19000244140625,1985-01-04
687,SP500,164.24000549316406,164.7100067138672,163.67999267578125,163.67999267578125,86190000,-0.15221626378379982,0.34213883335887374,1,1.0300140380859375,1985-01-07
688,SP500,163.99000549316406,164.58999633789062,163.91000366210938,164.24000549316406,92110000,0.7256461630320565,-0.15221626378379982,0,0.67999267578125,1985-01-08
689,SP500,165.17999267578125,165.57000732421875,163.99000549316406,163.99000549316406,99230000,1.8949055706499074,0.7256461630320565,1,1.5800018310546875,1985-01-09
690,SP500,168.30999755859375,168.30999755859375,164.99000549316406,165.17999267578125,124700000,-0.2376530819835132,1.8949055706499074,1,3.3199920654296875,1985-01-10
691,SP500,167.91000366210938,168.72000122070312,167.5800018310547,168.30999755859375,107600000,1.5484430873806687,-0.2376530819835132,0,1.1399993896484375,1985-01-11
692,SP500,170.50999450683594,170.5500030517578,167.5800018310547,167.91000366210938,124900000,0.17594455540597131,1.5484430873806687,1,2.970001220703125,1985-01-14
693,SP500,170.80999755859375,171.82000732421875,170.39999389648438,170.50999450683594,155300000,0.22247227225804522,0.17594455540597131,1,1.420013427734375,1985-01-15
694,SP500,171.19000244140625,171.94000244140625,170.41000366210938,170.80999755859375,135500000,-0.26871120235226753,0.22247227225804522,1,1.529998779296875,1985-01-16
695,SP500,170.72999572753906,171.33999633789062,170.22000122070312,171.19000244140625,113600000,0.34558168537721645,-0.26871120235226753,0,1.1199951171875,1985-01-17
696,SP500,171.32000732421875,171.4199981689453,170.66000366210938,170.72999572753906,104700000,2.2822719099706568,0.34558168537721645,1,0.7599945068359375,1985-01-18
697,SP500,175.22999572753906,175.4499969482422,171.30999755859375,171.32000732421875,146800000,0.1426696376736425,2.2822719099706568,1,4.1399993896484375,1985-01-21
698,SP500,175.47999572753906,176.6300048828125,175.13999938964844,175.22999572753906,174800000,1.0371594304370735,0.1426696376736425,1,1.4900054931640625,1985-01-22
699,SP500,177.3000030517578,177.3000030517578,175.14999389648438,175.47999572753906,144400000,-0.33276724632564925,1.0371594304370735,1,2.1500091552734375,1985-01-23
700,SP500,176.7100067138672,178.16000366210938,176.55999755859375,177.3000030517578,160700000,0.36217495633099617,-0.33276724632564925,0,1.600006103515625,1985-01-24
701,SP500,177.35000610351562,177.75,176.5399932861328,176.7100067138672,122400000,0.028185955031534426,0.36217495633099617,1,1.2100067138671875,1985-01-25
702,SP500,177.39999389648438,178.19000244140625,176.55999755859375,177.35000610351562,128400000,1.0033815335616758,0.028185955031534426,1,1.6300048828125,1985-01-28
703,SP500,179.17999267578125,179.19000244140625,176.5800018310547,177.39999389648438,115700000,0.11720433220867577,1.0033815335616758,1,2.6100006103515625,1985-01-29
704,SP500,179.38999938964844,180.27000427246094,179.0500030517578,179.17999267578125,170000000,0.13378978425813148,0.11720433220867577,1,1.220001220703125,1985-01-30
705,SP500,179.6300048828125,179.8300018310547,178.55999755859375,179.38999938964844,132500000,-0.556699867960464,0.13378978425813148,1,1.2700042724609375,1985-01-31
706,SP500,178.6300048828125,179.6300048828125,178.44000244140625,179.6300048828125,105400000,0.9628848310402782,-0.556699867960464,0,1.19000244140625,1985-02-01
707,SP500,180.35000610351562,180.35000610351562,177.75,178.6300048828125,113700000,0.1441610745977595,0.9628848310402782,1,2.600006103515625,1985-02-04
708,SP500,180.61000061035156,181.52999877929688,180.07000732421875,180.35000610351562,143900000,-0.09966664855877161,0.1441610745977595,1,1.459991455078125,1985-02-05
709,SP500,180.42999267578125,181.5,180.32000732421875,180.61000061035156,141000000,0.7703900154423016,-0.09966664855877161,0,1.17999267578125,1985-02-06
710,SP500,181.82000732421875,181.9600067138672,180.42999267578125,180.42999267578125,151700000,0.20349527130296696,0.7703900154423016,1,1.5300140380859375,1985-02-07
711,SP500,182.19000244140625,182.38999938964844,181.6699981689453,181.82000732421875,116500000,-0.922118619055734,0.20349527130296696,1,0.720001220703125,1985-02-08
712,SP500,180.50999450683594,182.19000244140625,180.11000061035156,182.19000244140625,104000000,0.027700987911738473,-0.922118619055734,0,2.0800018310546875,1985-02-11
713,SP500,180.55999755859375,180.75,179.4499969482422,180.50999450683594,111100000,1.54519748706603,0.027700987911738473,1,1.3000030517578125,1985-02-12
714,SP500,183.35000610351562,183.86000061035156,180.5,180.55999755859375,142500000,-0.5126819798825344,1.54519748706603,1,3.3600006103515625,1985-02-13
715,SP500,182.41000366210938,183.9499969482422,182.38999938964844,183.35000610351562,139700000,-0.4440532549377929,-0.5126819798825344,0,1.55999755859375,1985-02-14
716,SP500,181.60000610351562,182.64999389648438,181.22999572753906,182.41000366210938,106500000,-0.14868076177653178,-0.4440532549377929,0,1.4199981689453125,1985-02-15
717,SP500,181.3300018310547,181.61000061035156,180.9499969482422,181.60000610351562,90400000,-0.08272715698376398,-0.14868076177653178,0,0.660003662109375,1985-02-19
718,SP500,181.17999267578125,182.10000610351562,180.63999938964844,181.3300018310547,118200000,-0.5464125589995872,-0.08272715698376398,0,1.4600067138671875,1985-02-20
719,SP500,180.19000244140625,181.17999267578125,180.02000427246094,181.17999267578125,104000000,-0.46062590588209495,-0.5464125589995872,0,1.1599884033203125,1985-02-21
720,SP500,179.36000061035156,180.41000366210938,179.22999572753906,180.19000244140625,93680000,-0.07248265074157878,-0.46062590588209495,0,1.1800079345703125,1985-02-22
721,SP500,179.22999572753906,179.36000061035156,178.1300048828125,179.36000061035156,89740000,1.0824094669708018,-0.07248265074157878,0,1.2299957275390625,1985-02-25
722,SP500,181.1699981689453,181.5800018310547,179.16000366210938,179.22999572753906,114200000,-0.2539004579826587,1.0824094669708018,1,2.4199981689453125,1985-02-26
723,SP500,180.7100067138672,181.8699951171875,180.5,181.1699981689453,107700000,0.2600774414547091,-0.2539004579826587,0,1.3699951171875,1985-02-27
724,SP500,181.17999267578125,181.2100067138672,180.3300018310547,180.7100067138672,100700000,1.131473194960475,0.2600774414547091,1,0.8800048828125,1985-02-28
725,SP500,183.22999572753906,183.88999938964844,181.16000366210938,181.17999267578125,139900000,-0.6385407390856912,1.131473194960475,1,2.7299957275390625,1985-03-01
726,SP500,182.05999755859375,183.41000366210938,181.39999389648438,183.22999572753906,102100000,0.09337480568216705,-0.6385407390856912,0,2.010009765625,1985-03-04
727,SP500,182.22999572753906,182.64999389648438,181.4199981689453,182.05999755859375,116400000,-0.8670371882228523,0.09337480568216705,1,1.2299957275390625,1985-03-05
728,SP500,180.64999389648438,182.25,180.58999633789062,182.22999572753906,116900000,-0.6310542087821336,-0.8670371882228523,0,1.660003662109375,1985-03-06
729,SP500,179.50999450683594,180.64999389648438,179.44000244140625,180.64999389648438,112100000,-0.22839307886263205,-0.6310542087821336,0,1.209991455078125,1985-03-07
730,SP500,179.10000610351562,179.97000122070312,179.07000732421875,179.50999450683594,96390000,-0.1730948111769659,-0.22839307886263205,0,0.899993896484375,1985-03-08
731,SP500,178.7899932861328,179.4600067138672,178.14999389648438,179.10000610351562,84110000,0.4866102179355236,-0.1730948111769659,0,1.3100128173828125,1985-03-11
732,SP500,179.66000366210938,180.13999938964844,178.6999969482422,178.7899932861328,92840000,-0.8182128413332324,0.4866102179355236,1,1.44000244140625,1985-03-12
733,SP500,178.19000244140625,179.9600067138672,178.02000427246094,179.66000366210938,101700000,-0.19642297475735981,-0.8182128413332324,0,1.94000244140625,1985-03-13
734,SP500,177.83999633789062,178.52999877929688,177.61000061035156,178.19000244140625,103400000,-0.7366158263435785,-0.19642297475735981,0,0.9199981689453125,1985-03-14
735,SP500,176.52999877929688,178.41000366210938,176.52999877929688,177.83999633789062,105200000,0.19827004244938884,-0.7366158263435785,0,1.8800048828125,1985-03-15
736,SP500,176.8800048828125,177.66000366210938,176.52999877929688,176.52999877929688,94020000,1.5038378165370458,0.19827004244938884,1,1.1300048828125,1985-03-18
737,SP500,179.5399932861328,179.55999755859375,176.8699951171875,176.8800048828125,119200000,-0.25620556548926476,1.5038378165370458,1,2.69000244140625,1985-03-19
738,SP500,179.0800018310547,179.77999877929688,178.7899932861328,179.5399932861328,107500000,0.1507729895578569,-0.25620556548926476,0,0.9900054931640625,1985-03-20
739,SP500,179.35000610351562,180.22000122070312,178.88999938964844,179.0800018310547,95930000,-0.1728535304336032,0.1507729895578569,1,1.3300018310546875,1985-03-21
740,SP500,179.0399932861328,179.9199981689453,178.86000061035156,179.35000610351562,99250000,-0.5976274047998165,-0.1728535304336032,0,1.05999755859375,1985-03-22
741,SP500,177.97000122070312,179.0399932861328,177.85000610351562,179.0399932861328,74040000,0.2584657256408551,-0.5976274047998165,0,1.1899871826171875,1985-03-25
742,SP500,178.42999267578125,178.86000061035156,177.8800048828125,177.97000122070312,89930000,0.6220930650199019,0.2584657256408551,1,0.9799957275390625,1985-03-26
743,SP500,179.5399932861328,179.8000030517578,178.42999267578125,178.42999267578125,101000000,0.0,0.6220930650199019,1,1.3700103759765625,1985-03-27
744,SP500,179.5399932861328,180.60000610351562,179.42999267578125,179.5399932861328,99780000,0.623822222267556,0.0,0,1.170013427734375,1985-03-28
745,SP500,180.66000366210938,180.66000366210938,179.5399932861328,179.5399932861328,101400000,0.3376511668252036,0.623822222267556,1,1.1200103759765625,1985-03-29
746,SP500,181.27000427246094,181.27000427246094,180.42999267578125,180.66000366210938,89900000,-0.4082338366648841,0.3376511668252036,1,0.8400115966796875,1985-04-01
747,SP500,180.52999877929688,181.86000061035156,180.27999877929688,181.27000427246094,101700000,-0.7865718598277449,-0.4082338366648841,0,1.5800018310546875,1985-04-02
748,SP500,179.11000061035156,180.52999877929688,178.63999938964844,180.52999877929688,95480000,-0.044666311642049816,-0.7865718598277449,0,1.8899993896484375,1985-04-03
749,SP500,179.02999877929688,179.1300048828125,178.2899932861328,179.11000061035156,86910000,-0.5585656073386791,-0.044666311642049816,0,0.8400115966796875,1985-04-04
750,SP500,178.02999877929688,179.4600067138672,177.86000061035156,179.02999877929688,79960000,0.10111101264089761,-0.5585656073386791,0,1.600006103515625,1985-04-08
751,SP500,178.2100067138672,178.6699981689453,177.97000122070312,178.02999877929688,83980000,0.6789694234291099,0.10111101264089761,1,0.6999969482421875,1985-04-09
752,SP500,179.4199981689453,179.89999389648438,178.2100067138672,178.2100067138672,108200000,0.42916301433459925,0.6789694234291099,1,1.6899871826171875,1985-04-10
753,SP500,180.19000244140625,180.91000366210938,179.4199981689453,179.4199981689453,108400000,0.1942343304204064,0.42916301433459925,1,1.4900054931640625,1985-04-11
754,SP500,180.5399932861328,180.5500030517578,180.05999755859375,180.19000244140625,86220000,0.21048238448211354,0.1942343304204064,1,0.4900054931640625,1985-04-12
755,SP500,180.9199981689453,181.14999389648438,180.4499969482422,180.5399932861328,80660000,0.15476386365835815,0.21048238448211354,1,0.6999969482421875,1985-04-15
756,SP500,181.1999969482422,181.77999877929688,180.19000244140625,180.9199981689453,98480000,0.2648983088427759,0.15476386365835815,1,1.589996337890625,1985-04-16
757,SP500,181.67999267578125,181.91000366210938,181.13999938964844,181.1999969482422,96020000,-0.46234939000115993,0.2648983088427759,1,0.7700042724609375,1985-04-17
758,SP500,180.83999633789062,182.55999755859375,180.75,181.67999267578125,100600000,0.14930561708066392,-0.46234939000115993,0,1.80999755859375,1985-04-18
759,SP500,181.11000061035156,181.25,180.4199981689453,180.83999633789062,81110000,-0.2263837782163547,0.14930561708066392,1,0.8300018310546875,1985-04-19
760,SP500,180.6999969482422,181.22999572753906,180.25,181.11000061035156,79930000,0.6530204507464887,-0.2263837782163547,0,0.9799957275390625,1985-04-22
761,SP500,181.8800048828125,181.97000122070312,180.33999633789062,180.6999969482422,108900000,0.20892325369590292,0.6530204507464887,1,1.6300048828125,1985-04-23
762,SP500,182.25999450683594,182.27000427246094,181.74000549316406,181.8800048828125,99600000,0.6419391003007036,0.20892325369590292,1,0.529998779296875,1985-04-24
763,SP500,183.42999267578125,183.42999267578125,182.1199951171875,182.25999450683594,108600000,-0.6814588943529043,0.6419391003007036,1,1.30999755859375,1985-04-25
764,SP500,182.17999267578125,183.61000061035156,182.11000061035156,183.42999267578125,86570000,-0.850800227952142,-0.6814588943529043,0,1.5,1985-04-26
765,SP500,180.6300048828125,182.33999633789062,180.6199951171875,182.17999267578125,88860000,-0.442895991879555,-0.850800227952142,0,1.720001220703125,1985-04-29
766,SP500,179.8300018310547,180.6300048828125,178.86000061035156,180.6300048828125,111800000,-0.8118816098544146,-0.442895991879555,0,1.7700042724609375,1985-04-30
767,SP500,178.3699951171875,180.0399932861328,178.35000610351562,179.8300018310547,101600000,0.35880439937667763,-0.8118816098544146,0,1.6899871826171875,1985-05-01
768,SP500,179.00999450683594,179.00999450683594,178.3699951171875,178.3699951171875,107700000,0.5977360801370679,0.35880439937667763,1,0.6399993896484375,1985-05-02
769,SP500,180.0800018310547,180.3000030517578,179.00999450683594,179.00999450683594,94870000,-0.04997575354039885,0.5977360801370679,1,1.290008544921875,1985-05-03
770,SP500,179.99000549316406,180.55999755859375,179.82000732421875,180.0800018310547,85650000,0.42779542761952616,-0.04997575354039885,0,0.739990234375,1985-05-06
771,SP500,180.75999450683594,181.08999633789062,179.8699951171875,179.99000549316406,100200000,-0.07745042813837033,0.42779542761952616,1,1.220001220703125,1985-05-07
772,SP500,180.6199951171875,180.75999450683594,179.9600067138672,180.75999450683594,101300000,0.7197448161342157,-0.07745042813837033,0,0.79998779296875,1985-05-08
773,SP500,181.9199981689453,181.97000122070312,180.6199951171875,180.6199951171875,111000000,1.2972738753877389,0.7197448161342157,1,1.350006103515625,1985-05-09
774,SP500,184.27999877929688,184.74000549316406,181.9199981689453,181.9199981689453,140300000,0.1790763149775776,1.2972738753877389,1,2.82000732421875,1985-05-10
775,SP500,184.61000061035156,184.61000061035156,184.19000244140625,184.27999877929688,85830000,-0.4008479988719338,0.1790763149775776,1,0.4199981689453125,1985-05-13
776,SP500,183.8699951171875,185.1699981689453,183.64999389648438,184.61000061035156,97360000,0.3643868965778285,-0.4008479988719338,0,1.5200042724609375,1985-05-14
777,SP500,184.5399932861328,185.42999267578125,183.86000061035156,183.8699951171875,106100000,0.6069201347807418,0.3643868965778285,1,1.5699920654296875,1985-05-15
778,SP500,185.66000366210938,185.74000549316406,184.5399932861328,184.5399932861328,99420000,0.9479664290209966,0.6069201347807418,1,1.20001220703125,1985-05-16
779,SP500,187.4199981689453,187.94000244140625,185.47000122070312,185.66000366210938,124600000,1.2271919081359384,0.9479664290209966,1,2.470001220703125,1985-05-17
780,SP500,189.72000122070312,189.97999572753906,187.4199981689453,187.4199981689453,146300000,-0.04216836946022706,1.2271919081359384,1,2.55999755859375,1985-05-20
781,SP500,189.63999938964844,189.80999755859375,188.77999877929688,189.72000122070312,130200000,-0.569501072838352,-0.04216836946022706,0,1.029998779296875,1985-05-21
782,SP500,188.55999755859375,189.63999938964844,187.7100067138672,189.63999938964844,101400000,-0.5091172398747013,-0.569501072838352,0,1.92999267578125,1985-05-22
783,SP500,187.60000610351562,188.55999755859375,187.4499969482422,188.55999755859375,101000000,0.36779699369331453,-0.5091172398747013,0,1.1100006103515625,1985-05-23
784,SP500,188.2899932861328,188.2899932861328,187.2899932861328,187.60000610351562,85970000,-0.22836724792263396,0.36779699369331453,1,1.0,1985-05-24
785,SP500,187.86000061035156,188.94000244140625,187.3800048828125,188.2899932861328,90600000,-0.09582025656631465,-0.22836724792263396,0,1.55999755859375,1985-05-28
786,SP500,187.67999267578125,187.86000061035156,187.11000061035156,187.86000061035156,96540000,0.03730143166602584,-0.09582025656631465,0,0.75,1985-05-29
787,SP500,187.75,188.0399932861328,187.08999633789062,187.67999267578125,108300000,0.9587233298310682,0.03730143166602584,1,0.9499969482421875,1985-05-30
788,SP500,189.5500030517578,189.58999633789062,187.4499969482422,187.75,134100000,-0.12133775987134277,0.9587233298310682,1,2.1399993896484375,1985-05-31
789,SP500,189.32000732421875,190.36000061035156,188.92999267578125,189.5500030517578,125000000,0.38030104271074006,-0.12133775987134277,0,1.4300079345703125,1985-06-03
790,SP500,190.0399932861328,190.27000427246094,188.8800048828125,189.32000732421875,115400000,0.06315006325845474,0.38030104271074006,1,1.3899993896484375,1985-06-04
791,SP500,190.16000366210938,191.02000427246094,190.0399932861328,190.0399932861328,143900000,0.47328243539770387,0.06315006325845474,1,0.980010986328125,1985-06-05
792,SP500,191.05999755859375,191.05999755859375,189.1300048828125,189.75,117200000,-0.7222887576920911,0.47328243539770387,1,1.92999267578125,1985-06-06
793,SP500,189.67999267578125,191.2899932861328,189.5500030517578,191.05999755859375,99630000,-0.089623669079264,-0.7222887576920911,0,1.739990234375,1985-06-07
794,SP500,189.50999450683594,189.67999267578125,188.82000732421875,189.67999267578125,87940000,-0.2480086720102581,-0.089623669079264,0,0.8599853515625,1985-06-10
795,SP500,189.0399932861328,189.61000061035156,188.77999877929688,189.50999450683594,102100000,-0.7564498130386621,-0.2480086720102581,0,0.8300018310546875,1985-06-11
796,SP500,187.61000061035156,189.0399932861328,187.58999633789062,189.0399932861328,97700000,-1.2152863769944844,-0.7564498130386621,0,1.4499969482421875,1985-06-12
797,SP500,185.3300018310547,187.61000061035156,185.02999877929688,187.61000061035156,107000000,0.9550554443281456,-1.2152863769944844,0,2.5800018310546875,1985-06-13
798,SP500,187.10000610351562,187.10000610351562,185.3300018310547,185.3300018310547,93090000,-0.30465382449179623,0.9550554443281456,1,1.7700042724609375,1985-06-14
799,SP500,186.52999877929688,187.10000610351562,185.97999572753906,187.10000610351562,82170000,0.4342451958905258,-0.30465382449179623,0,1.1200103759765625,1985-06-17
800,SP500,187.33999633789062,187.64999389648438,186.50999450683594,186.52999877929688,106900000,-0.3789855177522061,0.4342451958905258,1,1.1399993896484375,1985-06-18
801,SP500,186.6300048828125,187.97999572753906,186.6300048828125,187.33999633789062,108300000,0.053577046621922086,-0.3789855177522061,0,1.3499908447265625,1985-06-19
802,SP500,186.72999572753906,186.74000549316406,185.97000122070312,186.6300048828125,87500000,1.5423365012093626,0.053577046621922086,1,0.7700042724609375,1985-06-20
803,SP500,189.61000061035156,189.66000366210938,186.42999267578125,186.72999572753906,125400000,-0.24260677832732558,1.5423365012093626,1,3.230010986328125,1985-06-21
804,SP500,189.14999389648438,189.61000061035156,187.83999633789062,188.77000427246094,96040000,0.31192789622958017,-0.24260677832732558,0,1.7700042724609375,1985-06-24
805,SP500,189.74000549316406,190.9600067138672,189.14999389648438,189.14999389648438,115700000,0.16864765266448867,0.31192789622958017,1,1.8100128173828125,1985-06-25
806,SP500,190.05999755859375,190.25999450683594,189.44000244140625,189.74000549316406,94130000,0.6155941197382164,0.16864765266448867,1,0.8199920654296875,1985-06-26
807,SP500,191.22999572753906,191.36000061035156,190.05999755859375,190.05999755859375,106700000,0.3242223447308623,0.6155941197382164,1,1.3000030517578125,1985-06-27
808,SP500,191.85000610351562,191.85000610351562,191.0399932861328,191.22999572753906,105200000,0.30231251176122687,0.3242223447308623,1,0.8100128173828125,1985-06-28
809,SP500,192.42999267578125,192.42999267578125,191.1699981689453,191.85000610351562,96080000,-0.21826024264988142,0.30231251176122687,1,1.2599945068359375,1985-07-01
810,SP500,192.00999450683594,192.6300048828125,191.83999633789062,192.42999267578125,111100000,-0.29165021332980823,-0.21826024264988142,0,0.790008544921875,1985-07-02
811,SP500,191.4499969482422,192.0800018310547,191.3699951171875,192.00999450683594,98410000,0.5588964958343823,-0.29165021332980823,0,0.7100067138671875,1985-07-03
812,SP500,192.52000427246094,192.6699981689453,191.4499969482422,191.4499969482422,62450000,-0.3064676831425195,0.5588964958343823,1,1.220001220703125,1985-07-05
813,SP500,191.92999267578125,192.52000427246094,191.25999450683594,192.47000122070312,83670000,-0.45849510634325963,-0.3064676831425195,0,1.260009765625,1985-07-08
814,SP500,191.0500030517578,191.92999267578125,190.80999755859375,191.92999267578125,99060000,0.69091444351983,-0.45849510634325963,0,1.1199951171875,1985-07-09
815,SP500,192.3699951171875,192.3699951171875,190.99000549316406,191.0500030517578,108200000,0.29630781238598747,0.69091444351983,1,1.3799896240234375,1985-07-10
816,SP500,192.94000244140625,192.9499969482422,192.27999877929688,192.3699951171875,122800000,0.18139879770804335,0.29630781238598747,1,0.6699981689453125,1985-07-11
817,SP500,193.2899932861328,193.32000732421875,192.63999938964844,192.94000244140625,120300000,-0.2948895883016056,0.18139879770804335,1,0.6800079345703125,1985-07-12
818,SP500,192.72000122070312,193.83999633789062,192.5500030517578,193.2899932861328,103900000,1.0377750038043976,-0.2948895883016056,0,1.2899932861328125,1985-07-15
819,SP500,194.72000122070312,194.72000122070312,192.72000122070312,192.72000122070312,132500000,0.477605109876289,1.0377750038043976,1,2.0,1985-07-16
820,SP500,195.64999389648438,196.07000732421875,194.72000122070312,194.86000061035156,159900000,-0.6491127284899423,0.477605109876289,1,1.350006103515625,1985-07-17
821,SP500,194.3800048828125,195.64999389648438,194.33999633789062,195.64999389648438,131400000,0.38584215513943754,-0.6491127284899423,0,1.30999755859375,1985-07-18
822,SP500,195.1300048828125,195.1300048828125,194.27999877929688,194.3800048828125,114800000,-0.3997328754054563,0.38584215513943754,1,0.850006103515625,1985-07-19
823,SP500,194.35000610351562,195.1300048828125,193.5800018310547,195.1300048828125,93540000,-0.9261656780185978,-0.3997328754054563,0,1.5500030517578125,1985-07-22
824,SP500,192.5500030517578,194.97999572753906,192.27999877929688,194.35000610351562,143600000,-0.5037658817602764,-0.9261656780185978,0,2.6999969482421875,1985-07-23
825,SP500,191.5800018310547,192.5500030517578,190.66000366210938,192.5500030517578,128600000,0.25054584139858616,-0.5037658817602764,0,1.8899993896484375,1985-07-24
826,SP500,192.05999755859375,192.22999572753906,191.1699981689453,191.5800018310547,123300000,0.17702610757708293,0.25054584139858616,1,1.05999755859375,1985-07-25
827,SP500,192.39999389648438,192.77999877929688,191.5800018310547,192.05999755859375,107000000,-1.4552951568570283,0.17702610757708293,1,1.1999969482421875,1985-07-26
828,SP500,189.60000610351562,192.4199981689453,189.52999877929688,192.39999389648438,95960000,0.1740435451702771,-1.4552951568570283,0,2.8899993896484375,1985-07-29
829,SP500,189.92999267578125,190.0500030517578,189.3000030517578,189.6199951171875,102300000,0.5212475813938688,0.1740435451702771,1,0.75,1985-07-30
830,SP500,190.9199981689453,191.3300018310547,189.92999267578125,189.92999267578125,124200000,0.62329900105762,0.5212475813938688,1,1.4000091552734375,1985-07-31
831,SP500,192.11000061035156,192.1699981689453,190.91000366210938,190.9199981689453,121500000,-0.32793965999214914,0.62329900105762,1,1.2599945068359375,1985-08-01
832,SP500,191.47999572753906,192.11000061035156,191.27000427246094,192.11000061035156,87860000,-0.44913339750397574,-0.32793965999214914,0,0.839996337890625,1985-08-02
833,SP500,190.6199951171875,191.47999572753906,189.9499969482422,191.47999572753906,79610000,-1.411185872579901,-0.44913339750397574,0,1.529998779296875,1985-08-05
834,SP500,187.92999267578125,190.72000122070312,187.8699951171875,190.6199951171875,104000000,-0.13302826038593674,-1.411185872579901,0,2.850006103515625,1985-08-06
835,SP500,187.67999267578125,187.92999267578125,187.38999938964844,187.92999267578125,100000000,0.6766860198331726,-0.13302826038593674,0,0.5399932861328125,1985-08-07
836,SP500,188.9499969482422,188.9600067138672,187.67999267578125,187.67999267578125,102900000,-0.33341605408758745,0.6766860198331726,1,1.2800140380859375,1985-08-08
837,SP500,188.32000732421875,189.0500030517578,188.11000061035156,188.9499969482422,81750000,-0.36639890323406643,-0.33341605408758745,0,0.94000244140625,1985-08-09
838,SP500,187.6300048828125,188.32000732421875,187.42999267578125,188.32000732421875,77340000,-0.17587902918874132,-0.36639890323406643,0,0.8900146484375,1985-08-12
839,SP500,187.3000030517578,188.14999389648438,186.50999450683594,187.6300048828125,80300000,0.05872963617687965,-0.17587902918874132,0,1.6399993896484375,1985-08-13
840,SP500,187.41000366210938,187.8699951171875,187.3000030517578,187.3000030517578,85780000,-0.08004330203412735,0.05872963617687965,1,0.5699920654296875,1985-08-14
841,SP500,187.25999450683594,187.74000549316406,186.6199951171875,187.41000366210938,86100000,-0.6194534002712304,-0.08004330203412735,0,1.1200103759765625,1985-08-15
